KC_Basal	KC_Basal_Quies	KC_Basal_Mig	KC_Basal_Prolif	KC_Spinous	KC_Spinous_Mig	KC_Spinous_Mat	KC_Granular	SAC_SG_Progenitor	SAC_SG_Clear	SAC_SG_Dark	SAC_SG_Ductal	SAC_HF_HFSC	SAC_HF_DP_DS	SAC_HF_Matrix	SAC_HF_ORS	SAC_HF_IRS	Melanocyte	Fib_Papi	Fib_SFRP2	Fib_Fasci	Fib_EN1	Fib_Inflama	Fibrocyte	Fib_Myo	Fib_Prolif	Fib_K14	Endo_Arterial	Endo_Venous	Endo_Lymphatic	Endo_Capillary	Endo_Prolif	Pericyte	Neuron	Schwann	M1_Macrophage	M2_Macrophage	LAM	Neutrophil	Mast	cDC1	cDC2	pDC	LGHS	B_Mature	B_Plasma	CD4_T	CD8_T	NK
CREB3L1	0.2475891883445	0.17660107596114	0.125716339230091	0.117793457314273	0.145400885845162	0.1633271273196	0.0805854194785942	0.249747256313047	0.0336639648549073	0.0291396729671402	0.0851012894812507	0.102051128776366	0.00279312410347343	0.00493089548313697	0.00245586024534916	0.00899057560315453	0.00441046318313831	0.0371449827594968	0.0671305686981134	0.161235868744459	0.052418505652374	0.053719920129804	0.159087841418101	0.0585426761351706	0.159051653100312	0.0590477022183042	0.078301215220614	0.0401456010003267	0.109601332439486	0.0103352648293848	0.0370690677920198	0.0124406963063596	0.152365114229042	0.0131588472799756	0.0152378553764727	0.0244267764093009	0.0217603429898574	0.018446054982346	0.00242637828064352	0.0199480635435196	0.00225916654580804	0.00868094480409054	0.00537991033128304	0.00690961004527113	0.00662858131294852	0.00486522062243311	0.031733878355668	0.0158418722468343	0.00270838545752394
CREB3L2	0.257827594915739	0.204534987211247	0.128934865160351	0.127120078185018	0.168911327794602	0.180379621420415	0.0937284537492571	0.278665226508629	0.039518442344584	0.0455008562179393	0.10282509742654	0.120684174963853	0.00387809745979706	0.00692670666575124	0.00266187759442782	0.00919781675710607	0.00491970845873824	0.0417078077986863	0.0357619660967206	0.0882138938342777	0.0319857287382251	0.0321361325580611	0.0731324934257647	0.0529601974788767	0.140614237274086	0.0319971258639636	0.0638441120308271	0.0538082361408995	0.140667787681225	0.0112850741904758	0.0490985460332196	0.0149750284887892	0.129385861764431	0.0128668951586328	0.0157353638453157	0.0236129413938022	0.0207726180061967	0.0176957462395472	0.00264693326813503	0.027304781798401	0.00286044342030356	0.0113544990487789	0.00694174245071233	0.00909361928533492	0.00948365216847002	0.00561052343252977	0.0470409447327054	0.0238196724801449	0.00422281186029683
CREM	0.0766423320072522	0.0727413658556524	0.0538671468492047	0.0323667909180254	0.0728720795756393	0.0468535976484317	0.0312980070216892	0.070843076222544	0.0118552246283795	0.00551987018808875	0.0183333947634439	0.037516045360859	0.000462348999170414	0.00130911829189384	0.00109769397493786	0.00579186619952732	0.00354966705691795	0.0112804854639158	0.0167004474574071	0.0242902473474902	0.00525711794076344	0.00718226020805579	0.0385740740310184	0.237276125763682	0.0359058884233667	0.0148917573345255	0.0502313937916085	0.0288721202494789	0.0491641497595944	0.0156514658242337	0.0186918950967427	0.00639389968193238	0.0324552082994887	0.013189161725661	0.00321627776615352	0.230727150043567	0.198482711539799	0.156898846239628	0.00893681518142064	0.129318790195712	0.0232146696602424	0.0944115955440021	0.0506486405763691	0.0616291132652519	0.0605421483798212	0.0140305713977561	0.280967761325123	0.151475798895979	0.0309585655449283
CUX1	0.129494572588646	0.215146086026802	0.0774922340669428	0.0437062922173248	0.234232803914809	0.0782567346661038	0.098494702101612	0.108231709212879	0.00709104908599922	0.00509119098710009	0.0262846232070597	0.0434649935430141	0.000400487689960149	0.00072790315152127	-2.22044604925031e-16	0.000385671518790431	-6.66133814775094e-16	0.0118658003315044	0.00787462743343459	0.0117950031563732	0.00840063021731052	0.00707030318005808	0.00463460402722116	0.0136350079182586	0.0197076048455651	0.00595313038822498	0.0166315936029864	0.0102883362871411	0.0286053357449769	0.00459121650022498	0.0107666368825243	0.00395693556929166	0.0189648734041015	0.0744530070849647	0.0038296159673894	0.00285335777901663	0.000633629942480063	0.000874333183999876	1.55431223447522e-15	0.00834451493970534	0.00235830935274794	0.00295432016007746	0.00123269429476114	0.00324581033191651	0.00432865331169641	0.00401159373474669	0.031213483779182	0.0148378108810445	0.000909624957361577
CUX2	0.228167611178885	0.166076573178635	0.132143474790411	0.0977970830389527	0.141694147916837	0.139057173919105	0.0812172294703855	0.239597730238087	0.0666354443290116	0.0466807261709667	0.24596304867645	0.11493726840585	0.0047648694756004	0.00701432306537209	0.00175268991817812	0.00713231891287303	0.00480700603339912	0.0355099484535211	0.0201899264580989	0.0621675276743636	0.0146008404429201	0.0239187828426423	0.02635309997733	0.037102979023899	0.1053666201559	0.0110857360586296	0.0565305038238131	0.0416999545275376	0.110155706492756	0.00930521382845728	0.0521623381579785	0.00746060875511834	0.12104841476693	0.0381512426603179	0.0148742523045909	0.00963442131487102	0.00677827823043209	0.00510589876174439	0.00398196876421764	0.0191140693308782	0.00163008936016362	0.00722997380838786	0.0044645045468561	0.00623627679827843	0.00775570405122017	0.00367162305999158	0.0339027489372199	0.0180766306458515	0.00325336913784757
DMRTA2	0.0461126036439877	0.0321863596323884	0.0251887970271873	0.0276411202412998	0.0291821408338487	0.0370065966745116	0.0187969379500721	0.0323493168803377	0.0095436024298643	0.0115375494699665	0.0231842521080605	0.0279127830259314	0.000759791506444674	0.00317091283210802	0.000748278030714977	0.00493657527424696	0.00137650382984222	0.00808750129424207	0.0146486214251349	0.0350667843851649	0.017492609448487	0.0211103922302092	0.0228484759227002	0.0201004468964185	0.0494625276596181	0.00750529965934954	0.0209534925422531	0.0128834381291691	0.0318282256507907	0.00960368497502739	0.0126397722205155	0.00308172464686929	0.0402934953342593	0.0386489198297877	0.0100152066271227	0.00398338857218206	0.00190491759238109	0.00182017241043475	0.00161467744829213	0.00483736157926828	1.74180038148286e-05	0.00443244771540585	0.00225163161036124	0.00460051783984461	0.00510457787441876	0.00446391880473418	0.028276533602258	0.0266513680875522	0.00328344400358249
DMRTC2	0.230641074806373	0.290337966813171	0.131831075322919	0.088165013031735	0.268983861438506	0.155231127110893	0.135786065897001	0.271320990086712	0.014302137834691	0.0100389774425007	0.0457413640155953	0.0689903169370143	0.000353098986578648	0.00246169643885585	0.000287782019539495	0.00257730777443188	0.00200378729775541	0.0289418192808366	0.0151214023426227	0.0262772973537481	0.0110550608105309	0.0114876879171968	0.0119476613245737	0.0294159562621853	0.0452580633034331	0.00785634357188836	0.0385540871666827	0.015636629988247	0.0679148738905225	0.00885880483649037	0.0277916603983583	0.00489740679676365	0.0469646419776373	0.0561103449977852	0.00968718040852479	0.00662054233297726	0.00268353046357128	0.00296131545087452	0.000412906114964029	0.0144811188727052	0.00116240350307584	0.00584112753007893	0.00290406104376473	0.00756908397228906	0.00855904145519459	0.00435584040054227	0.050023867739791	0.0219887835807071	0.00317127301972797
DPRX	0.222155526986059	0.28061206872496	0.123834547847793	0.0852413399982577	0.262282947950518	0.153463397796982	0.131815402136615	0.259402169236278	0.0167787335930872	0.0141332199333274	0.0504767276259471	0.0672325543437171	0.000771314293195546	0.00298953246207045	0.000572613172538539	0.00276612923940056	0.00202652087595034	0.0308192229853608	0.0141952337825852	0.0276203593312985	0.0119027102537852	0.0125258253237835	0.0110525495711875	0.0264737634520767	0.0454581266648367	0.00741692983198328	0.0391910474957582	0.0184099345342783	0.0672789139737839	0.00959933220525033	0.0268447998653596	0.00518474482329612	0.0435602187022488	0.0691099810568702	0.0119697859585804	0.00563893636766011	0.00246714016411942	0.00316600128635069	0.000806267049394904	0.0143954015329022	0.00118637430040702	0.00728940639161424	0.00348362870014751	0.00825495306871482	0.00859006950095709	0.00393985578429135	0.0384148390802197	0.0176969213407977	0.00259877494515814
DRGX	0.208590651105167	0.259965470579421	0.103686838420969	0.0790714178074945	0.2545153048246	0.136818173354775	0.122856022713276	0.230362294911491	0.0119714593828872	0.00968218845120439	0.0451920812425239	0.0692183344832957	0.000941799817220534	0.00161126985035143	0.000216903244224742	0.00300087106391067	0.000454224923538638	0.0232164727655571	0.0130911130798332	0.0407748502024555	0.0122293831698955	0.0144440494898886	0.0151618260519351	0.0232510657287061	0.0333185835498	0.00785270172102792	0.0337967315813545	0.0157529023815477	0.076289710356333	0.00949062025812863	0.0218528752978858	0.00589210222276737	0.0323655943272843	0.0755400787721456	0.00875040204089439	0.0033788508498187	0.00146137389755352	0.00176252731073911	0.000382009089659352	0.0132760143673578	0.00321214973433159	0.00666227382942308	0.00191697392051671	0.00854395460289559	0.00871921358631123	0.00406562865636817	0.0334245244769127	0.0162737414480618	0.00258874820504373
E2F3	0.248880993676385	0.226988814389051	0.143603291243519	0.31398869622343	0.196167228733408	0.197120184190671	0.101261849185589	0.252269532584532	0.0180173457796409	0.0111711729259572	0.0379249352464639	0.0835867415790044	0.00179015379483927	0.00269573119278332	0.00647688858598716	0.00607038700209239	0.00240709134232608	0.0241224499743693	0.017924599180587	0.0272300599798132	0.0158445171617587	0.0104550256676481	0.0327610862111293	0.04877177808821	0.0504271818817754	0.0656831312562919	0.0404556795404224	0.0200110253383885	0.0727036805833906	0.00656791873670093	0.0208663786267159	0.0289901977761028	0.0492549185874118	0.0202134466575933	0.00607407314587816	0.0331684553520113	0.0407380718327881	0.0286630607546083	0.00187872559647784	0.016597995670504	0.00414010067364246	0.0134060169061206	0.00653142838254628	0.00844808631767768	0.00857507746540265	0.00778475506650689	0.0468077959944617	0.0225092802993678	0.00499147296410474
E2F7	0.272867718814773	0.217013295609121	0.138620857329442	0.380474910119232	0.166710829566753	0.222176400919215	0.0961766844026029	0.284012415483066	0.0176771981686132	0.0150199100315391	0.0440383011276642	0.0943206518581634	0.00238242861040705	0.00364085370370981	0.00784074602425644	0.00671530475300408	0.00291924809940325	0.0267479627428029	0.0172235039721399	0.0324993618886891	0.0159324288830286	0.0109983193512135	0.0369593297120983	0.0383994293502457	0.0591365079972461	0.0712151651454438	0.0436627806749279	0.0218449214227938	0.0655432507109105	0.00622256245607389	0.02171569364888	0.0332701283676462	0.0566346862015009	0.00879603942153107	0.00572102845974598	0.0121734844264323	0.00939855101445541	0.00826445364645767	0.00161772832991958	0.0150838076641786	0.00257953085167872	0.0063333958669497	0.00517390140966045	0.00662978148495796	0.00590350348813029	0.00702074533220132	0.0343753825744602	0.0145628303673554	0.00256643921259447
EBF1	0.229964463157743	0.170910768058345	0.101569064680923	0.107865998571913	0.137741650072843	0.151070539451963	0.0733171012780123	0.214295042923885	0.022236006155549	0.0247684187816541	0.0612860974204776	0.0910143431114603	0.00208867601238816	0.00444239398338653	0.00176254807679765	0.00660301383353235	0.00316624510858554	0.0330439259264781	0.056507769887826	0.137251724203874	0.0450965133654899	0.0451363423211497	0.115454284859252	0.0545735105310325	0.226034951518939	0.0513642597993635	0.0742289882303393	0.0697137457167993	0.177476037657882	0.0149706398960393	0.0632792912348059	0.0192659745603896	0.214606722947863	0.0164091108536145	0.0164031790934456	0.0232445315374885	0.020816570579989	0.0177015020062785	0.00176753818958764	0.0196971101167586	0.00250803880856509	0.0101616500122921	0.00469044254087936	0.00728125263629043	0.00769994212931335	0.00317703890065346	0.0409897531368743	0.0195720487639809	0.00347990889560235
EBF2	0.15001865198809	0.130855508255443	0.0742751187065958	0.0762249468221834	0.106238908107451	0.115437044445446	0.0560331959196845	0.157689014208558	0.0170484692786944	0.0216786733496724	0.0425548683961532	0.0664985153146815	0.00134872886916093	0.00307940979149302	0.0013420176305492	0.00557161248174598	0.00240706768295618	0.0304439131311505	0.0731572178108515	0.126238069707939	0.0456364654301606	0.0403723313624721	0.12203212871046	0.0437833616083547	0.369047491387602	0.0724442862846268	0.0895677218043267	0.0452414648864565	0.11888540964152	0.011005514428862	0.0397264005533171	0.013350761365168	0.352540790217755	0.0112627499175646	0.0173793293816568	0.0115536453436392	0.00978932958877865	0.00838042763106739	0.00123206776701923	0.0119481855874939	0.00103930903949023	0.00504270868117707	0.00224392276724417	0.0034547934696374	0.00393526274685152	0.00111652163736708	0.0230738190246547	0.0120120647481196	0.00169951459032569
EBF3	0.171666115089687	0.124637626072281	0.0734174223639645	0.0633016268077795	0.0948487444552322	0.0820059935091306	0.0448051141362127	0.119144426980642	0.0151804415449468	0.0200303042833883	0.0552049684482169	0.0635266863498115	0.00121506310915109	0.00313965191263132	0.00101255268832368	0.00352643248760187	0.00234263986158056	0.0176557690395645	0.0210250967449896	0.0623487027515492	0.0186340363164565	0.0302473069946063	0.028894184965256	0.0337854732984744	0.110220346007781	0.0168372433376859	0.047528010458163	0.222544181790248	0.492637098539665	0.0274509496894049	0.197981259228395	0.0617928613391711	0.109952765635323	0.0116106368854565	0.0126078583453255	0.0152492753015194	0.0146951802631582	0.0122954214998994	0.00130064380083417	0.0148218194772611	0.00123416629237838	0.00624351946903157	0.00224445952902874	0.00714110179308425	0.00436011696433114	0.00238793601786491	0.0270326497306912	0.0136243916177476	0.00235219370164041
EGR1	0.264483060023663	0.242954365147488	0.14340725546245	0.129715436789822	0.19258683572618	0.185829198291111	0.100855029454246	0.289727117682573	0.0191068376971305	0.0350302022699311	0.0669425057132238	0.120531989384635	0.00214110382286004	0.00603309135107533	0.00183218934109353	0.00704415238128453	0.0029292368795224	0.0239110677024545	0.0344363154900429	0.0967713238259984	0.0254802211705938	0.0294893933702532	0.104206970979979	0.0476620100189966	0.118914751646258	0.0337611842211851	0.0612773813377803	0.040935565507345	0.0893074946122997	0.00662260201247533	0.030362935516439	0.0089738632752332	0.100650555837966	0.00335684280034965	0.00698525575416786	0.0218127793613339	0.019236841613177	0.0138553341823762	0.00188464333070604	0.0119092209657681	0.0016535941623651	0.00580634749842945	0.00213032697747673	0.00473326688563069	0.00437822532228749	0.00169332500893626	0.0162933917593164	0.00872308770264363	0.00185911813874395
ELK3	0.23708436795167	0.181133993279956	0.115965614733451	0.11608412049131	0.148493394413023	0.163193195629264	0.0808025947791025	0.244856702036307	0.0248995770479004	0.0273845789959963	0.0623125719444593	0.0960186653256176	0.0022788472673323	0.00462182861403182	0.00207273730384427	0.00764872940221761	0.00357638354954681	0.031285685372372	0.0346038839805662	0.0796821746060719	0.0268018431731227	0.0277530792670334	0.075171485850365	0.0537152447871009	0.123640346067761	0.0324573290148549	0.0580777120388992	0.125456244988638	0.291887317871938	0.0216355099065875	0.106015981434184	0.0331849480946886	0.120225138021962	0.0144466749965138	0.0127481933188817	0.0300584430312281	0.0266163946832638	0.0214114635864628	0.00217663671553125	0.0207448619426177	0.00296587714443008	0.0118278359507245	0.00613883776458213	0.00849822525941213	0.00839703285226578	0.00360141200219966	0.0440153057935633	0.0217647818902473	0.00379216578528951
EMX1	0.0718409073775461	0.0852782491044017	0.0179371771767332	0.043727238961071	0.0797635251983719	0.058519786419998	0.0493658749707575	0.0786181607656951	0.00767957863644519	0.00451921136911215	0.034517259850011	0.0298712122848884	0.000172146632735792	0.00261256356278028	0.000361576201840186	0.000445863976824112	0.000108148094400184	0.0271297763148018	0.0104612201968947	0.0192512967611278	0.0135601465740131	0.00974053069777014	0.00444932369280693	0.0138950799244633	0.140578434394871	0.00788702487663762	0.0229805543959339	0.011962130962762	0.0523620583454794	0.00889613979345039	0.0161978379239323	0.0071450913571165	0.0560052608547392	0.0645713796428935	0.00840357401265146	0.000612398735218012	0.00165226585537004	0.000309629626174868	0.000406741115020925	0.00899487375070451	0.000694434348370354	0.00308941013635722	0.00172955537737196	0.00247890892544556	0.0052937016378054	0.00108071508294016	0.0317360847065647	0.0147096504330546	0.00110385155700821
EMX2	0.0533961569922321	0.0192619726056664	0.0186310365033688	0.0176918852900945	0.0178892589049207	0.0215451204496904	0.00673685349203179	0.017042920780147	0.013692996433307	0.0145536728890991	0.0455136445624817	0.0345031681608625	0.000896771920905204	0.00407898752237368	0.000773446718633997	0.00376390776583313	0.00205338516880138	0.127682760171766	0.0670865418131283	0.0875585792016699	0.030788398312634	0.0324314289280001	0.0557897005824407	0.0270726362022049	0.475976715977986	0.0693459239812282	0.0988598172439907	0.0321133124992958	0.163252671080723	0.0191259230050165	0.0455219009031078	0.0169878902805156	0.442233161608622	0.0127585232954344	0.0153554920143484	0.00361124235808086	0.00299491224590565	0.00231071764251056	0.00116274912606829	0.00799077657826874	0.000616776901409266	0.00285458794487203	0.000958344353486629	0.00130716102510198	0.00374317391130286	0.000726254555236339	0.0180804916856619	0.0097129805931131	0.00104218655516275
ENO1	0.299415952575472	0.201654299031354	0.196417219534303	0.18208875390372	0.146038228351341	0.264918536983325	0.0961555541103287	0.327927814048105	0.0268104893320699	0.0272482210996512	0.0549584638047347	0.140133658751992	0.00302971196072521	0.00610958205978807	0.00375107957386211	0.0126957131235725	0.00444950194905047	0.0261299922572402	0.0239740818992192	0.0444709771345444	0.0169236943330504	0.0137458763765994	0.0627540867674019	0.0523944825882503	0.0791762931445638	0.0293922666954334	0.0618062469761926	0.0296926977899818	0.0786503724578551	0.00574349017588904	0.0249217505600698	0.0115941708964822	0.0722363402849719	0.0048924508704169	0.00566603853103254	0.0237293108469093	0.0194991972679713	0.0178265469876442	0.00225624718547435	0.0132763903719471	0.00251826838293534	0.00895977792808955	0.00415058117666045	0.00673832357099413	0.00519040111787272	0.00293378529302402	0.0250507538987742	0.0127744304221966	0.00225509599477403
EOMES	0.210249336146404	0.211685796296743	0.121357920267241	0.0946207725186043	0.193346835223255	0.140156933599797	0.0997797799232272	0.287357868255684	0.0176317007216851	0.0123611943263798	0.0473834160283659	0.0803310475676009	0.000955463825366598	0.00264272637155671	0.000966547425248487	0.00464512247649362	0.00246872936858478	0.0282203242402916	0.0152310643554601	0.0332683599951081	0.0141106739093841	0.0152691314207705	0.0273130382226432	0.12872585025031	0.0510223748549283	0.0117932378792419	0.0509000641087826	0.028405706329012	0.0823474020730199	0.00810400411258205	0.0294004326637082	0.00750631499566123	0.049225950490342	0.0256301414853899	0.00954051694051783	0.0566095128742922	0.0455372227449387	0.0365219105773953	0.00284992182334465	0.0339273189362215	0.00663957114167779	0.0288831211185219	0.0175352692888046	0.020908282947922	0.0258769489845383	0.00958550210187936	0.211501189225242	0.158786888405116	0.0322506234199466
ERG	0.234713228356213	0.179165952110982	0.107861236791477	0.109016463970848	0.147858052313302	0.155143923416954	0.079145121389459	0.234307138222799	0.0244329452474571	0.0283677271104401	0.0638920968462402	0.095216313234497	0.0022189388745133	0.00472182052899617	0.00186693562889739	0.00713915614211991	0.00350526951201924	0.0320959029105884	0.0352060189970924	0.0840091415744084	0.0281752707121982	0.0296478011934377	0.0670764904299563	0.0502069705775006	0.148764255536763	0.0313817820058564	0.060151384606281	0.127238613281015	0.291501063371855	0.0208100014774302	0.108116217003217	0.0329234622605843	0.144434267720527	0.0163799423114341	0.0141691151405319	0.0256028026237444	0.0223233849817548	0.0178589530607169	0.00204113028867714	0.0205863575029489	0.00257609477793375	0.0111494714387412	0.00523923172705898	0.00851944324334086	0.00815501567391941	0.00319173250334615	0.0423290273603301	0.0204734029487836	0.00352866540714469
ETS1	0.239772270303727	0.173477550505831	0.115487330010852	0.120539606158735	0.140896214905462	0.156535737123741	0.0753698692311576	0.2240165154125	0.024144874831334	0.0282778386680309	0.0641175353421944	0.100492099732993	0.00229738965726145	0.00507991110272044	0.00214050591844983	0.00761229630625959	0.00357064060879619	0.0439881956075956	0.0412251858762152	0.0893715950840077	0.032065135903337	0.0312109392737742	0.0816350238381199	0.0670433339596728	0.175357844035079	0.040448008629826	0.0667104378506231	0.0943638437334783	0.208514593186214	0.0148430539939515	0.0788155185184903	0.0238508637594711	0.178666445356577	0.0131939432571127	0.0160071629083576	0.0360148747480983	0.0301106314673409	0.0247667652276866	0.00238786178871919	0.0258786875708927	0.00401532146416472	0.0157053714447748	0.00839608820381355	0.0108243807442308	0.0119786796019662	0.00448570150098826	0.0696044245636109	0.034242132826797	0.00623232104940352
ETS2	0.294167304357404	0.188081296562527	0.191668810862029	0.165940468585599	0.144420258061255	0.211816171126301	0.0842096807252666	0.284286591213963	0.0276582724204961	0.0328754789332958	0.0635575303922025	0.139782812748344	0.00301172185736953	0.00644039922905026	0.00376917641951457	0.0128229495457967	0.00505517471546413	0.0288114201617494	0.0256875403956743	0.0548483648147553	0.019358793663821	0.017660377021413	0.0686133309846714	0.0624320895747075	0.0887561025420938	0.0310692329241017	0.0627359100087972	0.0606011361609279	0.147722737408403	0.00922343245643797	0.0484558809349078	0.0177467946127363	0.0823271897917445	0.00671485771482416	0.00771410152267871	0.045336631264738	0.0397459337164638	0.0319995183707757	0.00297176011480382	0.0191699638768013	0.00343826521275648	0.0141371145434673	0.00644599867632922	0.00973301734201992	0.00791489101639908	0.00336746392719522	0.0367373832994471	0.0180452679282099	0.00336952274034241
EZH2	0.278604282833908	0.203630564723857	0.171454609671668	0.31430145132982	0.159350068127045	0.213371942680109	0.09101121096944	0.280443498425915	0.0239463690955799	0.0210013111440409	0.0538571218163559	0.114269282522037	0.00267477498124935	0.00460903838702709	0.00688521717238699	0.00978161654260523	0.00415534124688022	0.0280677080367657	0.0214440729550205	0.0406829843822762	0.0186043940953566	0.0139810946431994	0.0495320324234689	0.0503899420949738	0.0758651852252061	0.0605826097515003	0.0533923597763903	0.0322062105700784	0.0885513694681213	0.00731799069683581	0.0294308102238547	0.0279659292094914	0.0713878935120698	0.00777137891265089	0.00731890972809446	0.0190082641316387	0.0155181711397461	0.014073173889003	0.00217993710561903	0.0183326272680298	0.00346623001539548	0.00962252033274202	0.0063612236653392	0.00839952465018845	0.00854397672668505	0.00618390670728997	0.0469543105865178	0.0208104465471191	0.00368814915626792
FLI1	0.236265044671356	0.185836064602021	0.110906395763678	0.111376090281333	0.15422717791612	0.157713406732887	0.0826238126361174	0.243765058337891	0.024616008389869	0.0289898529820254	0.0649148164963292	0.0965932212625576	0.00227812638330971	0.00483640590361456	0.00189079543284609	0.00736964234627169	0.00363925233318141	0.0310328654000622	0.0314048617745337	0.0758311424166174	0.0263670183721088	0.0267827118001582	0.062343049030066	0.0605478652709577	0.134413799533031	0.0287833615782681	0.0588956959352505	0.116691382644893	0.274608627571764	0.0188292668824357	0.0995994947001482	0.0300190197399333	0.13159661748677	0.0160476980040625	0.0131009391225864	0.0353299567742615	0.0299857566130466	0.0234882176889087	0.00237677996732621	0.0251420282796138	0.00384400570714982	0.0149205744138554	0.00780670997484489	0.0108218294032865	0.0115734648480281	0.00429003777197101	0.0599231786387038	0.0298016346238571	0.00527068308366641
FOSB	0.278350816994384	0.202345309038009	0.15621914474999	0.126305860748713	0.164422278647484	0.17834882590562	0.0896463096745734	0.275260647011815	0.0346219021698623	0.0481506427040197	0.094728369510485	0.14041840900306	0.00382669850632256	0.00784846661135719	0.00265088758553389	0.0101940180013506	0.00461658917888064	0.0399559787684972	0.0304825481042419	0.0789243255680274	0.02902201308699	0.0278052149277066	0.0759471039383738	0.0606225129983257	0.126192105388923	0.0291473846247889	0.0647359736564381	0.0492887945972501	0.115367292525319	0.00798795408575415	0.0391544506299353	0.0119030444740058	0.115623796103106	0.00966617844758688	0.0120042505542612	0.0333673136576764	0.0274875928025322	0.0223554574337229	0.00285855339705354	0.0270782103056433	0.00365307473348575	0.0138218809108104	0.00725188468978066	0.0100675253878078	0.00982816710904966	0.00396047336216165	0.0529668149450976	0.0271174148295192	0.00507822234584454
FOSL1	0.278297135681591	0.213322827496134	0.225712357210286	0.16432970645087	0.175759075581057	0.255818688382067	0.115215495819346	0.412639292280997	0.0223768451327414	0.0207328390597172	0.0500815790280096	0.135250636986564	0.00210476658776315	0.00474723178159908	0.00310654898685891	0.0123172336558406	0.00402484786977819	0.0244579902358203	0.0167181615114259	0.0328377973123719	0.0103798869553333	0.00973670258356574	0.0474135328591576	0.0452725208618598	0.0479132957953103	0.0190799502003607	0.0557334266496853	0.019935678228247	0.0554307523905058	0.0045300608587262	0.0168085177871582	0.00713938056217789	0.0444131597686755	0.00303293163611007	0.00388217018376991	0.0184703416235599	0.014880546980628	0.0131781183942196	0.00194858718945301	0.0103704639276525	0.00152877259432671	0.00599533786556916	0.00321826234258293	0.00513925662638348	0.00378658020542777	0.00217735694403309	0.0173248988769004	0.00821010400205358	0.00150745100800065
FOXA1	0.249643564906034	0.203693945645775	0.145201320844787	0.114652597308606	0.180352349880494	0.181126064794177	0.105494191139639	0.340777701438897	0.0775194416733	0.0798526636070777	0.170425908431855	0.139407708724009	0.00803760492838967	0.0104080129591385	0.00486194775826287	0.0159629630302286	0.00927018173023886	0.0318587289316026	0.0202773968084986	0.0510075261496713	0.015660189615299	0.0194226596910427	0.0359293765785016	0.040017981522937	0.0905037093911263	0.0146401474555546	0.0545976978038317	0.0470854344143838	0.116953189771241	0.00928076221124596	0.0443141650725176	0.0105402656084201	0.0877513298878947	0.0151601866909412	0.0117702628417742	0.0142278966577769	0.0117023697408205	0.0108979190152454	0.00494771193333843	0.0163008839744208	0.00193285056442249	0.00762752365485753	0.0049793185717546	0.00747115623752959	0.00629105353266857	0.00351311840683499	0.0316010509877331	0.0159812404974781	0.00287016906882065
